Id,Prediction
24467,3881396.926
24468,4103410.419
24469,4448938.941
24470,4713981.818
24471,3976537.54
24472,3900886.925
24473,4110450.06
24474,4615082.618
24475,4327465.17
24476,4308233.688
24477,3302156.202
24478,4723445.946
24479,3853228.472
24480,5210808.758
24481,2851591.03
24482,3929010.04
24483,4579268.893
24484,5275109.039
24485,2500325.755
24486,4284436.813
24487,3779412.892
24488,4272158.661
24489,4367920.51
24490,4313967.142
24491,3952850.077
24492,2956429.55
24493,4028487.673
24494,2612163.028
24495,4078451.92
24496,4668903.982
24497,4229191.767
24498,3391643.797
24499,4401938.47
24500,4164746.378
24501,3067483.548
24502,3517514.927
24503,4841937.849
24504,3624018.481
24505,5027294.395
24506,3921090.655
24507,2602446.955
24508,4127044.164
24509,3923339.215
24510,3218733.299
24511,3914910.636
24512,3040727.622
24513,4797819.836
24514,2699536.613
24515,5211458.327
24516,3349848.876
24517,4247191.023
24518,2982294.752
24519,4533519.279
24520,4790784.662
24521,4920164.108
24522,4613810.922
24523,3747383.267
24524,5049268.197
24525,4745491.788
24526,2762272.999
24527,4624426.525
24528,4479243.972
24529,4998455.718
24530,4086077.109
24531,4669822.981
24532,4297436.452
24533,4786869.242
24534,4862615.772
24535,4728181.966
24536,2924118.625
24537,2822780.921
24538,3256141.623
24539,2650108.852
24540,3168584.975
24541,4593847.54
24542,3332848.281
24543,4991009.44
24544,4719480.755
24545,3914624.347
24546,2965365.153
24547,4971412.555
24548,4458765.329
24549,3962923.105
24550,4183531.192
24551,4117215.349
24552,3123193.259
24553,3585547.592
24554,4286842.506
24555,4140113.896
24556,4335155.769
24557,2540481.449
24558,3724741.421
24559,4850145.864
24560,4045189.75
24561,3527521.629
24562,4348246.88
24563,3357458.752
24564,4764468.496
24565,4022929.498
24566,4645223.379
24567,4109792.198
24568,4581018.433
24569,4061213.212
24570,3530892.814
24571,4087087.907
24572,4518773.329
24573,4292713.25
24574,4655234.291
24575,5418003.233
24576,4455870.584
24577,4800032.627
24578,4148694.559
24579,4276089.032
24580,3828567.806
24581,2850975.707
24582,4465897.804
24583,2503691.472
24584,3116919.121
24585,3933453.107
24586,3017571.528
24587,4400058.023
24588,3686234.571
24589,4209745.891
24590,3129000.613
24591,3904164.907
24592,4949022.714
24593,5223108.295
24594,4065139.858
24595,2794207.283
24596,4565474.959
24597,2992338.578
24598,5136682.818
24599,4738242.754
24600,2704576.292
24601,5929451.069
24602,3162005.93
24603,4771233.723
24604,5135222.163
24605,2647483.74
24606,4854283.452
24607,3611143.937
24608,2096526.828
24609,4377488.689
24610,4764854.18
24611,2811905.314
24612,3567331.313
24613,4395348.635
24614,3960357.897
24615,4149276.613
24616,5083960.415
24617,4300654.525
24618,2653642.403
24619,4824944.541
24620,3373456.935
24621,4389038.785
24622,3608345.936
24623,5283398.965
24624,4143879.73
24625,4279674.712
24626,4737946.633
24627,3988527.156
24628,3590357.934
24629,3977848.399
24630,4474177.363
24631,4898502.309
24632,5154803.323
24633,2587422.709
24634,3450495.348
24635,4631820.861
24636,4463641.246
24637,4589885.997
24638,4453263.624
24639,4772695.426
24640,2789447.781
24641,3954751.804
24642,4290918.026
24643,4082275.62
24644,4903749.861
24645,4450991.049
24646,4343238.9
24647,3757495.25
24648,2402133.751
24649,4031891.671
24650,5546163.903
24651,3050562.882
24652,3756758.964
24653,4642606.391
24654,3218133.825
24655,2963955.726
24656,4108265.417
24657,4670178.869
24658,5303308.552
24659,2432067.896
24660,3644585.443
24661,4687127.855
24662,4716796.194
24663,4672078.029
24664,6298243.594
24665,4672020.066
24666,3485793.725
24667,3910082.242
24668,4723566.942
24669,4451729.573
24670,4321154.46
24671,4707844.132
24672,2635909.491
24673,5072438.01
24674,3624722.879
24675,3572405.478
24676,4108344.608
24677,4643131.343
24678,3166635.644
24679,2993222.292
24680,2571949.239
24681,5353627.249
24682,4244382.78
24683,3751646.765
24684,2928081.499
24685,4798180.474
24686,2814150.732
24687,4083420.2
24688,2258933.793
24689,2865095.44
24690,4847188.077
24691,4235649.447
24692,3549828.194
24693,4609850.284
24694,5022218.157
24695,5270540.913
24696,5416353.646
24697,3552041.199
24698,4206125.813
24699,3501677.679
24700,2889704.235
24701,4102221.709
24702,2816188.894
24703,3431110.535
24704,3128648.074
24705,4680491.058
24706,4851684.005
24707,5117330.298
24708,2467022.584
24709,4576837.987
24710,3674071.659
24711,4682239.098
24712,3747313.63
24713,3312664.206
24714,3669203.887
24715,2498694.657
24716,3790032.21
24717,4248555.883
24718,3235360.354
24719,4802338.179
24720,4833988.165
24721,4648782.17
24722,3855359.145
24723,3853705.305
24724,4836674.232
24725,4982527.007
24726,4635197.564
24727,4008795.485
24728,4834348.543
24729,2793980.63
24730,3664621.061
24731,4365607.166
24732,3684635.213
24733,2793629.906
24734,3216498.4
24735,2904664.441
24736,4052956.748
24737,3057661.106
24738,2931525.921
24739,4824596.816
24740,4743887.978
24741,2562862.873
24742,4553220.343
24743,3399959.246
24744,5062684.728
24745,3495855.848
24746,2648300.564
24747,4774300.441
24748,5105788.689
24749,3861449.469
24750,3561311.486
24751,2111298.517
24752,4209034.066
24753,4950394.28
24754,4726677.081
24755,2382564.131
24756,3248116.125
24757,2439064.707
24758,3975443.664
24759,4623170.552
24760,4710055.129
24761,2801646.353
24762,4494231.252
24763,4128084.351
24764,3888057.636
24765,4267755.436
24766,4335049.973
24767,3506809.722
24768,3955924.729
24769,4079779.225
24770,3193771.136
24771,4737892.496
24772,5024526.473
24773,3743239.065
24774,4717416.467
24775,4628513.782
24776,4661453.365
24777,3132821.317
24778,3607946.919
24779,4267364.63
24780,3831098.872
24781,4165590.067
24782,4733941.671
24783,5415656.825
24784,2142076.745
24785,3441478.488
24786,3862372.119
24787,4858462.522
24788,4368183.551
24789,4266922.688
24790,4404474.615
24791,5132468.76
24792,4488609.282
24793,4445509.527
24794,4959531.217
24795,4690516.401
24796,4247963.626
24797,4639195.719
24798,4493705.524
24799,3827565.06
24800,4606380.247
24801,4434707.563
24802,3903186.533
24803,4828761.85
24804,4767476.979
24805,3437972.831
24806,3514062.31
24807,4489708.691
24808,2415252.868
24809,2488101.284
24810,3735522.66
24811,5747687.478
24812,3372438.332
24813,4735215.86
24814,4493221.215
24815,4192528.429
24816,3444067.76
24817,4654598.182
24818,4265965.444
24819,4381891.664
24820,4747873.71
24821,3189864.895
24822,5078766.567
24823,4305348.836
24824,4850638.873
24825,4949022.714
24826,4152435.961
24827,3109562.651
24828,3662607.316
24829,4537396.173
24830,3065743.936
24831,4181934.275
24832,4899100.61
24833,2358451.183
24834,4485965.073
24835,4067160.904
24836,4754457.516
24837,3303933.807
24838,2041800.244
24839,5494456.651
24840,4873209.013
24841,4300568.837
24842,2587324.685
24843,4447621.428
24844,4447706.003
24845,4752933.181
24846,4209390.398
24847,4814814.728
24848,2742988.925
24849,2149440.039
24850,4059667.8
24851,4630807.263
24852,3968007.039
24853,4462841.629
24854,4659641.98
24855,4867681.074
24856,4719771.27
24857,4544977.332
24858,2951343.733
24859,2959664.16
24860,3816973.512
24861,4559549.687
24862,3841535.78
24863,4072345.803
24864,2869537.113
24865,4790913.932
24866,4337617.159
24867,4537411.389
24868,4286392.915
24869,3897316.833
24870,5320267.311
24871,3864829.982
24872,5028105.873
24873,6416741.356
24874,3710319.613
24875,5048517.933
24876,2939722.873
24877,2966161.235
24878,3313902.776
24879,2616533.13
24880,4452174.862
24881,4109252.341
24882,4810633.36
24883,4289106.934
24884,3628892.72
24885,3552837.115
24886,4091434.835
24887,4292953.615
24888,4719327.885
24889,4188903.744
24890,4654810.86
24891,5072372.097
24892,3633956.64
24893,5036495.116
24894,4040065.267
24895,2578809.998
24896,4342779.048
24897,3569699.858
24898,2404635.809
24899,4057032.131
24900,3840124.292
24901,3259061.788
24902,4201039.078
24903,4175505.102
24904,4098078.73
24905,3931567.298
24906,4023263.388
24907,4474411.055
24908,4380529.037
24909,3934190.544
24910,3924082.259
24911,4170413.641
24912,3266298.821
24913,4703297.127
24914,2707850.656
24915,2618113.767
24916,5365836.169
24917,3475404.701
24918,4940740.696
24919,4682872.992
24920,4731540.895
24921,4954678.354
24922,5023015.325
24923,4408867.361
24924,4916652.645
24925,2954634.314
24926,3937652.587
24927,4403299.609
24928,5999739.639
24929,4025247.636
24930,4441494.839
24931,4774232.652
24932,5023569.572
24933,4969164.081
24934,4472956.724
24935,4177685.812
24936,4340316.419
24937,3243418.189
24938,4712507
24939,4631282.19
24940,4382408.473
24941,4638937.459
24942,5593719.957
24943,2747727.541
24944,4324712.081
24945,2807907.895
24946,4045271.758
24947,3949786.143
24948,4819062.194
24949,2101327.375
24950,2444652.995
24951,3216290.726
24952,3640856.993
24953,2308270.256
24954,5344223.315
24955,4807220.321
24956,2977013.849
24957,4699365.653
24958,4817470.063
24959,3584673.049
24960,3894526.902
24961,3433258.445
24962,6088103.076
24963,4657819.435
24964,4660186.773
24965,2172641.798
24966,4869049.954
24967,4622140.085
24968,4263958.899
24969,4222953.25
24970,4738305.72
24971,4393877.287
24972,3577935.775
24973,4650600.907
24974,5573696.328
24975,4725574.815
24976,4057893.226
24977,3854986.879
24978,3748725.198
24979,3686017.144
24980,3164955.458
24981,4681767.233
24982,3779010.912
24983,5642805.792
24984,5775751.799
24985,5312038.62
24986,3339676.415
24987,4125340.817
24988,4102745.303
24989,5919315.956
24990,3763415.759
24991,4474112.155
24992,4903061.771
24993,5321975.386
24994,3456360.386
24995,2252959.018
24996,4099975.279
24997,2259473.158
24998,4534694.594
24999,4831343.188
25000,4664280.296
25001,4282942.835
25002,4579860.519
25003,4052333.508
25004,4386127.641
25005,2529921.146
25006,4420074.997
25007,2783126.643
25008,4036339.909
25009,5093174.545
25010,4906113.284
25011,3060347.761
25012,4287263.147
25013,4225741.208
25014,4137611.391
25015,3680567.431
25016,4611113.697
25017,3961190.526
25018,4437765.941
25019,4465797.068
25020,2498718.898
25021,5615492.111
25022,3512016.176
25023,4523766.051
25024,4983850.434
25025,4768046.856
25026,3739038.814
25027,4729711.627
25028,4283451.624
25029,3857385.001
25030,4512535.642
25031,4208928.99
25032,5141654.181
25033,4728419.616
25034,4383624.027
25035,4832435.79
25036,4162898.189
25037,3215405.634
25038,3225947.222
25039,5189202.348
25040,4550655.88
25041,3679257.098
25042,6204733.339
25043,4218616.777
25044,3741922.693
25045,4054444.98
25046,3812981.468
25047,4075296.694
25048,4080248.944
25049,4063468.541
25050,4717759.258
25051,5707303.897
25052,4182098.558
25053,4301573.974
25054,3982994.075
25055,3354837.083
25056,2600405.574
25057,3771826.918
25058,2705941.45
25059,5016964.649
25060,3353110.83
25061,4393431.537
25062,3951177.127
25063,3786164.355
25064,4630254.774
25065,4391951.764
25066,4773034.093
25067,4444333.46
25068,4842135.595
25069,4455031.338
25070,4328878.398
25071,5042700.1
25072,4161980.7
25073,3953566.582
25074,3777728.805
25075,4682788.888
25076,4289487.015
25077,4022367.01
25078,4872924.175
25079,3870137.378
25080,2491495.347
25081,4202773.999
25082,2195789.954
25083,4954121.711
25084,5606014.992
25085,5004143.114
25086,4849409.899
25087,4715714.074
25088,4625713.855
25089,4373384.837
25090,4846550.621
25091,4489999.379
25092,4704013.536
25093,3185791.469
25094,2573608.813
25095,4331432.941
25096,4000636.45
25097,3305017.814
25098,5076706.731
25099,4812522.535
25100,4844253.094
25101,4664666.801
25102,5276243.268
25103,4203827.249
25104,3699467.039
25105,4442293.166
25106,4683053.106
25107,3464526.923
25108,3895853.733
25109,4002670.138
25110,3055052.925
25111,5004158.663
25112,4608364.627
25113,3314789.227
25114,2990038.767
25115,4525388.697
25116,4715148.572
25117,4594030.292
25118,3823876.538
25119,4764004.54
25120,3318103.774
25121,4111792.381
25122,4327162.662
25123,4398445.297
25124,3721056.255
25125,2896410.509
25126,4564592.975
25127,3278850.648
25128,4654114.414
25129,3988987.674
25130,2480234.921
25131,5042986.291
25132,4124882.442
25133,2221501.304
25134,3896700.227
25135,4182960.032
25136,4711083.776
25137,3809700.372
25138,3790410.12
25139,4429095.882
25140,4872822.417
25141,4055113.629
25142,4306072.634
25143,4457877.248
25144,3643517.362
25145,3343749.831
25146,3597172.102
25147,4359241.572
25148,4094882.68
25149,4342995.983
25150,4370819.537
25151,4711071.838
25152,3973108.598
25153,3326794.665
25154,4768960.309
25155,5164585.882
25156,5310469.866
25157,3467205.434
25158,4461005.342
25159,4852881.2
25160,4122046.979
25161,4256659.134
25162,3926424.794
25163,4105833.272
25164,3987336.342
25165,5343488.781
25166,5233826.639
25167,3009690.962
25168,2988526.226
25169,4373320.057
25170,4336020.229
25171,3650572.751
25172,4109625.321
25173,4678412.133
25174,5221529.226
25175,3941038.656
25176,3919070.198
25177,4345499.322
25178,3383969.328
25179,4881771.916
25180,3251416.399
25181,4765937.64
25182,4981120.021
25183,4742791.62
25184,5366264.873
25185,5050759.355
25186,3793053.255
25187,4226759.961
25188,3787403.31
25189,3421467.986
25190,2955331.784
25191,4652640.665
25192,3807179.085
25193,4173051.055
25194,3934874.107
25195,5061780.816
25196,4555629.112
25197,4177730.583
25198,3166213.618
25199,3695086.595
25200,4966634.549
25201,5580898.36
25202,4060319.825
25203,4228384.58
25204,4650734.52
25205,4705560.223
25206,3304336.594
25207,4014580.589
25208,2040874.485
25209,4900327.525
25210,6420388.517
25211,4645574.901
25212,4769205.565
25213,5060127.754
25214,4087805.992
25215,5457151.903
25216,4671436.703
25217,3293202.51
25218,3419506.091
25219,4551224.236
25220,5458668.014
25221,4578095.646
25222,4869050.218
25223,5245674.491
25224,4111920.816
25225,4809320.721
25226,4290989.711
25227,4171893.448
25228,3976177.268
25229,3864340.721
25230,5071167.415
25231,3071802.768
25232,4868548.25
25233,2989482.944
25234,2707890.329
25235,3031520.586
25236,3103055.361
25237,2456857.707
25238,4283377.053
25239,4137870.081
25240,2725863.524
25241,2911185.868
25242,4202608.09
25243,3755831.863
25244,4642197.019
25245,2368403.137
25246,4859307.441
25247,4378550.073
25248,2478195.669
25249,5316837.125
25250,2735112.027
25251,2792575.534
25252,4537798.427
25253,3555140.118
25254,4860164.541
25255,4446114.504
25256,4270684.981
25257,2709006.285
25258,4815282.827
25259,2967820.288
25260,3599892.34
25261,2747163.715
25262,3386930.553
25263,3255126.314
25264,2783415.736
25265,4501050.041
25266,4750272.743
25267,4448896.549
25268,4412826.206
25269,3300627.021
25270,4947991.314
25271,2981091.123
25272,4806115.269
25273,5446595.898
25274,2811914.273
25275,4440748.891
25276,2996786.209
25277,3700852.218
25278,3137502.806
25279,4581579.649
25280,5525622.847
25281,4333927.125
25282,2164112.26
25283,4687109.499
25284,4615311.878
25285,4788933.265
25286,4946212.225
25287,4404368.683
25288,4449411.238
25289,4332593.537
25290,4489111.04
25291,4732197.003
25292,3848176.039
25293,5005263.223
25294,4641028.948
25295,4836577.657
25296,4345193.39
25297,4545513.696
25298,3635691.083
25299,4455741.573
25300,2838600.457
25301,4333885.89
25302,4745644.108
25303,4770970.318
25304,4127044.164
25305,4732961.094
25306,4341815.468
25307,2689236.787
25308,4290033.169
25309,2255448.127
25310,4509005.29
25311,4548664.747
25312,3664714.779
25313,5086432.66
25314,2552337.099
25315,4960189.537
25316,3362686.719
25317,4063937.829
25318,4797719.696
25319,2163293.044
25320,4078617.601
25321,3876827.155
25322,4874465.091
25323,4471011.461
25324,5176841.335
25325,4683750.007
25326,3514062.31
25327,5082982.85
25328,4001669.99
25329,4917260.46
25330,2814867.739
25331,4262608.877
25332,4441474.541
25333,3690405.815
25334,4038933.502
25335,3825594.467
25336,4400910.446
25337,5302702.851
25338,3961367.007
25339,3661047.714
25340,3350645.084
25341,4464546.433
25342,4521247.172
25343,3962225.196
25344,3520015.623
25345,4171658.376
25346,4155719.047
25347,3882981.108
25348,3561012.995
25349,4307319.326
25350,4495912.431
25351,4621428.95
25352,4310159.216
25353,4503617.438
25354,4057651.463
25355,4296621.969
25356,4960218.543
25357,2491871.345
25358,3947957.695
25359,2628343.485
25360,3650178.194
25361,3306225.689
25362,3441514.618
25363,2587574.263
25364,4290370.749
25365,4408851.623
25366,2769069.55
25367,4653496.612
25368,2054022.69
25369,2841001.97
25370,3809809.95
25371,4618079.334
25372,4567869.739
25373,2357451.998
25374,4647254.405
25375,4725877.552
25376,4134383.637
25377,3528559.405
25378,3168505.961
25379,4946356.384
25380,2349513.929
25381,3808160.607
25382,2309795.169
25383,4464697.399
25384,4163108.618
25385,2568633.449
25386,4202020.7
25387,4543345.325
25388,4341251.234
25389,5110579.641
25390,2546373.131
25391,3802892.246
25392,4393596.335
25393,2335029.7
25394,4510118.594
25395,4655236.173
25396,3677342.795
25397,3224232.387
25398,2526847.599
25399,4553521.424
25400,4094939.085
25401,5286694.659
25402,4215775.063
25403,3203006.143
25404,3035495.035
25405,3338930.635
25406,3220707.03
25407,4699085.502
25408,4171325.071
25409,4765342.159
25410,4906620.08
25411,4467844.103
25412,4543317.352
25413,5768901.101
25414,4953227.127
25415,2729822.958
25416,3332350.907
25417,3136992.087
25418,4097575.695
25419,4119650.406
25420,4047299.638
25421,4316240.934
25422,4754819.915
25423,4390438.571
25424,3154962.241
25425,4639923.024
25426,4393412.92
25427,3566321.82
25428,2699694.999
25429,4581858.392
25430,4281737.217
25431,4356559.035
25432,4805201.551
25433,3643759.787
25434,4204420.914
25435,5267494.437
25436,2398915.643
25437,5175562.264
25438,3550660.402
25439,4721353.943
25440,4256122.926
25441,4786375.119
25442,3565968.275
25443,5396216.863
25444,5080208.867
25445,4310653.296
25446,3610747.871
25447,4724773.266
25448,3847919.15
25449,2485720.373
25450,3333321.941
25451,4340166.768
25452,2827726.005
25453,4294633.511
25454,3155717.141
25455,2475630.645
25456,4702618.174
25457,4931330.284
25458,4871326.124
25459,3557953.473
25460,4222715.276
25461,3904656.918
25462,5416223.175
25463,5057561.13
25464,4368698.093
25465,3332733.946
25466,2581174.789
25467,3291478.287
25468,4942504.796
25469,5060965.909
25470,4644876.619
25471,4523802.477
25472,3310851.628
25473,4751640.599
25474,4163269.435
25475,4357036.693
25476,4372119.919
25477,5123741.297
25478,4219899.912
25479,2314506.646
25480,4021327.845
25481,4653412.34
25482,4017665.221
25483,4306229.987
25484,4435435.806
25485,2502955.133
25486,4244729.341
25487,4247692.743
25488,4181990.262
25489,3523476.417
25490,4568849.581
25491,2918390.897
25492,3687607.46
25493,3116060.578
25494,2687467.796
25495,3190135.547
25496,2031712.66
25497,3996953.535
25498,5282534.25
25499,3873640.693
25500,2577094.354
25501,2852911.976
25502,4793079.609
25503,3325366.216
25504,4032445.811
25505,2810865.529
25506,3988819.198
25507,4658878.416
25508,4120788.816
25509,4886853.751
25510,3820202.681
25511,3941342.139
25512,2063929.11
25513,5015212.189
25514,3963204.87
25515,4173711.446
25516,3997296.097
25517,2538833.479
25518,3339459.873
25519,4033507.475
25520,4592317.648
25521,3730670.589
25522,4161416.613
25523,2167892.086
25524,4172674.276
25525,4011488.831
25526,4550416.635
25527,3573160.03
25528,3466175.494
25529,3934190.544
25530,5049628.439
25531,4525299.286
25532,5935462.952
25533,4454154.621
25534,3133760.584
25535,3894307.763
25536,4109054.614
25537,4784098.078
25538,4518626.732
25539,4685389.184
25540,2997861.171
25541,3901782.107
25542,4617516.61
25543,4708734.652
25544,2570574.04
25545,3301599.933
25546,3763070.666
25547,4149839.434
25548,4669412.721
25549,4335739.767
25550,3946728.083
25551,5214811.765
25552,4156111.508
25553,4562403.792
25554,2688417.755
25555,3891740.979
25556,2919275.119
25557,3125274.535
25558,4222341.922
25559,4473886.465
25560,3009211.599
25561,4409029.825
25562,4634387.281
25563,4402703.241
25564,4243525.978
25565,2915976.627
25566,4586239.416
25567,4726680.822
25568,4353641.613
25569,3898253.184
25570,2779019.519
25571,3317617.688
25572,3042173.414
25573,4090218.806
25574,3062435.018
25575,4596740.887
25576,3823590.356
25577,4313578.883
25578,3826039.484
25579,4274068.659
25580,4687220.132
25581,4795407.22
25582,2064856.169
25583,2822107.578
25584,3364355.717
25585,2396409.997
25586,3525880.845
25587,4857285.337
25588,4613676.643
25589,4726243.149
25590,3666820.347
25591,4713412.169
25592,2807661.495
25593,3765631.113
25594,4082320.349
25595,4575314.436
25596,2939162.809
25597,2827717.346
25598,4528550.381
25599,4633322.613
25600,4977110.667
25601,5943460.483
25602,4206403.301
25603,5100863.44
25604,4361368.603
25605,4685389.184
25606,5263005.125
25607,4462434.274
25608,3161791.556
25609,4711811.334
25610,4320866.714
25611,4264615.695
25612,2811301.978
25613,2542596.133
25614,3064015.168
25615,4946356.384
25616,3810190.924
25617,3144027.058
25618,4974352.683
25619,4018645.619
25620,3893213.837
25621,2894324.403
25622,4188979.121
25623,4665100.197
25624,4053923.115
25625,4513555.61
25626,4337529.664
25627,4923316.094
25628,3966428.946
25629,2815495.754
25630,4849647.019
25631,4230224.618
25632,2900389.764
25633,3545231.244
25634,4439086.747
25635,3523916.766
25636,3476529.447
25637,3776029.386
25638,5049268.197
25639,3903177.111
25640,2807829.014
25641,4849894.904
25642,3299935.257
25643,5671085.337
25644,3446456.354
25645,4327556.88
25646,3967195.831
25647,2826305.961
25648,3753297.341
25649,3692373.93
25650,3967019.717
25651,3849590.69
25652,2392278.981
25653,3235308.935
25654,4568433.882
25655,4636511.152
25656,4774850.608
25657,3547477.65
25658,5471033.525
25659,4191108.042
25660,5251319.875
25661,4429929.049
25662,2947417.831
25663,3985920.669
25664,2802736.928
25665,4208215.254
25666,4651260.74
25667,2063929.11
25668,4134526.583
25669,4778603.814
25670,2388390.043
25671,3687267.642
25672,3732126.532
25673,4348020.008
25674,2981510.06
25675,5156473.242
25676,3261871.039
25677,4159233.517
25678,3793524.752
25679,3975734.039
25680,4679269.76
25681,4559884.27
25682,5673939.313
25683,2324987.992
25684,4418690.52
25685,4248429.68
25686,4860667.611
25687,3769499.411
25688,3456549.134
25689,4059909.856
25690,3834493.843
25691,4920595.892
25692,2582916.703
25693,2724409.1
25694,4119622.97
25695,3685362.604
25696,3556267.758
25697,4355402.875
25698,5465125.393
25699,4489204.591
25700,3195625.505
25701,4908368.952
25702,3289683.405
25703,3177840.673
25704,4126218.449
25705,4642918.248
25706,3885964.858
25707,3917347.382
25708,4503799.573
25709,4267327.819
25710,5484910.133
25711,4436296.192
25712,2555527.826
25713,4546668.344
25714,3400481.931
25715,3394915.068
25716,3135202.846
25717,6745985.748
25718,4183619.052
25719,3076171.725
25720,2931378.036
25721,3257281.879
25722,4359420.243
25723,3779387.552
25724,4655193.989
25725,4050353.703
25726,3348257.884
25727,5014026.82
25728,3754440.498
25729,3858136.347
25730,3597010.026
25731,3288907.775
25732,4580175.887
25733,3948161.643
25734,4223904.134
25735,4903925.239
25736,4011591.313
25737,4637830.863
25738,4212171.995
25739,4757725.835
25740,4423783.41
25741,4007058.156
25742,4453258.861
25743,4805311.541
25744,4175770.19
25745,5377146.381
25746,4085178.206
25747,3773211.464
25748,4985670.055
25749,4119677.497
25750,3694527.123
25751,3743335.181
25752,2662469.031
25753,4403816.64
25754,3597300.728
25755,3989112.562
25756,4647316.045
25757,3079895.141
25758,4828362.137
25759,3063669.007
25760,4994430.972
25761,4246182.805
25762,4476842.819
25763,4906696.922
25764,3937011.079
25765,4421376.825
25766,3322160.973
25767,3240263.443
25768,3958362.929
25769,4135594.868
25770,2225751.246
25771,3773552.225
25772,5151416.298
25773,3678476.688
25774,2950312.64
25775,5428073.995
25776,2519382.237
25777,3703875.012
25778,3959824.634
25779,2652773.595
25780,4468026.063
25781,3339243.256
25782,4261241.467
25783,4473005.084
25784,4759509.95
25785,3308297.586
25786,5136965.886
25787,3971033.722
25788,3933874.819
25789,5360670.091
25790,4434528.537
25791,4096382.104
25792,3608798.135
25793,4224170.144
25794,3821388.788
25795,5395178.487
25796,4758717.851
25797,3361771.176
25798,3592136.295
25799,4320572.517
25800,4401581.802
25801,4118936.469
25802,4322658.844
25803,3896996.781
25804,4290423.381
25805,4199012.375
25806,4009359.253
25807,4353761.319
25808,5002024.525
25809,4666076.696
25810,3156887.879
25811,4119425.721
25812,4012435.377
25813,3220871.684
25814,5497629.748
25815,3183720.223
25816,2538833.479
25817,4085926.471
25818,2854147.496
25819,4431574.015
25820,5911534.663
25821,4239119.131
25822,2674138.221
25823,2411829.891
25824,3610671.453
25825,4497206.559
25826,4396901.83
25827,4026394.75
25828,4808316.716
25829,4751627.071
25830,2106228.363
25831,3472030.03
25832,4100461.203
25833,4212646.288
25834,5065372.036
25835,4016035.562
25836,4186752.465
25837,4187160.275
25838,3818669.168
25839,4449966.777
25840,4352172.554
25841,4118431.532
25842,5447860.414
25843,2558429.527
25844,4432801.413
25845,4136425.252
25846,3741714.04
25847,4425956.576
25848,4659522.961
25849,4384670.442
25850,3729964.113
25851,3276388.058
25852,4639501.879
25853,4191486.138
25854,4716882.769
25855,3989752.211
25856,2348869.691
25857,3696751.096
25858,2179081.304
25859,3906282.95
25860,2536528.201
25861,4907148.27
25862,3137783.457
25863,4119257.963
25864,4597527.969
25865,3973358.22
25866,5193964.021
25867,3428835.283
25868,3648661.452
25869,4443067.343
25870,4540680.65
25871,4475533.34
25872,3807477.298
25873,3875523.957
25874,3839493.913
25875,3037112.481
25876,3438787.343
25877,4507441.611
25878,4359049.381
25879,4633442.211
25880,4185342.517
25881,5277211.193
25882,4433390.26
25883,5013204.512
25884,4675281.366
25885,4092637.679
25886,4504526.961
25887,3913531.628
25888,4228835.224
25889,3728148.639
25890,4202242.264
25891,4912642.583
25892,4859970.897
25893,2236670.054
25894,4282736.949
25895,4503638.607
25896,4554508.096
25897,3093013.26
25898,3180100.087
25899,5417437.556
25900,4472102.035
25901,3591334.168
25902,3410271.834
25903,4197556.873
25904,5875477.59
25905,3925084.317
25906,4745755.331
25907,3992070.952
25908,4071765.568
25909,3903960.131
25910,5681683.007
25911,4757089.559
25912,4077423.31
25913,3460389.793
25914,2161497.888
25915,3035150.139
25916,4325926.895
25917,3732378.72
25918,2301803.532
25919,5102568.943
25920,4407833.327
25921,3661372.276
25922,3896695.605
25923,3635407.344
25924,4848025.569
25925,4989555.401
25926,3186473.544
25927,4216977.884
25928,4434749.815
25929,3821490.255
25930,4059876.179
25931,4563403.461
25932,5184848.687
25933,3334486.052
25934,3363215.64
25935,3516589.263
25936,3972646.359
25937,4898866.118
25938,3689159.054
25939,2360492.442
25940,5024768.345
25941,3316287.447
25942,4805798.161
25943,4622085.124
25944,4171111.954
25945,4226075.345
25946,3913658.183
25947,4196162.936
25948,4886414.293
25949,3855551.105
25950,5072177.487
25951,3632779.904
25952,3258584.209
25953,3447925.105
25954,3481884.695
25955,4364615.258
25956,6240417.213
25957,4853015.339
25958,3229583.368
25959,4052415.873
25960,5246536.396
25961,3655479.845
25962,3469037.645
25963,3918537.224
25964,3509074.738
25965,2739246.981
25966,3298821.71
25967,3879963.64
25968,2856026.549
25969,4390722.782
25970,3386628.129
25971,2976171.806
25972,4072085.718
25973,3402559.081
25974,4549276.843
25975,3162933.089
25976,5045083.135
25977,4657078.365
25978,4005788.519
25979,5072686.03
25980,4557800.208
25981,4567683.541
25982,3057278.104
25983,4669304.229
25984,3971140.396
25985,3952169.692
25986,4358983.158
25987,4054205.608
25988,4866701.183
25989,3882231.565
25990,2795161.081
25991,3192278.718
25992,4882677.509
25993,4916008.738
25994,2915553.52
25995,4891759.921
25996,4849923.891
25997,4717442.289
25998,4072563.509
25999,3279679.319
26000,3500112.339
26001,4037847.882
26002,2571003.28
26003,4194562.392
26004,3264238.565
26005,4943844.311
26006,5619239.79
26007,4681819.502
26008,4953856.591
26009,4684293.25
26010,4092086.032
26011,3868191.568
26012,4134165.672
26013,3436243.627
26014,3960965.823
26015,4307514.032
26016,3058475.151
26017,3228983.334
26018,4165266.764
26019,4777384.461
26020,4287625.24
